# x, y
6.093750000000000000e-01 1.000000000000000000e+00 6.757871062745834934e-08 9.415440559387207031e-01 3.766175508499145508e+00 7.532351970672607422e+00 6.850564479827880859e-01
1.093750000000000000e-01 1.000000000000000000e+00 -6.757871773288570694e-08 3.368898630142211914e-01 1.347560167312622070e+00 2.695119142532348633e+00 2.647320032119750977e-01
9.218750000000000000e-01 1.000000000000000000e+00 -7.710001170835312223e-08 2.429800778627395630e-01 9.719197750091552734e-01 1.943840384483337402e+00 -2.909040451049804688e+00
4.218750000000000000e-01 1.000000000000000000e+00 7.710001170835312223e-08 9.700312614440917969e-01 3.880125522613525391e+00 7.760250568389892578e+00 1.766991138458251953e+00
6.718750000000000000e-01 1.000000000000000000e+00 4.121081076391419629e-08 8.577286005020141602e-01 3.430913448333740234e+00 6.861828327178955078e+00 -6.708246469497680664e-02
1.718750000000000000e-01 1.000000000000000000e+00 -4.121080721120051749e-08 5.141027569770812988e-01 2.056411981582641602e+00 4.112822532653808594e+00 6.068487763404846191e-01
7.968750000000000000e-01 1.000000000000000000e+00 -2.537752230580281321e-08 5.956991910934448242e-01 2.382795810699462891e+00 4.765593051910400391e+00 -1.717654228210449219e+00
2.968750000000000000e-01 1.000000000000000000e+00 2.537749388409338280e-08 8.032075762748718262e-01 3.212831258773803711e+00 6.425661087036132812e+00 1.391700387001037598e+00
5.468750000000000000e-01 1.000000000000000000e+00 8.365837800283770775e-08 9.891765117645263672e-01 3.956705808639526367e+00 7.913412094116210938e+00 1.272674441337585449e+00
4.687500000000000000e-02 1.000000000000000000e+00 -8.365838510826506536e-08 1.467304676771163940e-01 5.869221687316894531e-01 1.173843860626220703e+00 5.063641071319580078e-02
9.531250000000000000e-01 1.000000000000000000e+00 -8.365838510826506536e-08 1.467303335666656494e-01 5.869210362434387207e-01 1.173842549324035645e+00 -3.056953430175781250e+00
4.531250000000000000e-01 1.000000000000000000e+00 8.365838510826506536e-08 9.891765117645263672e-01 3.956706285476684570e+00 7.913412094116210938e+00 1.733642101287841797e+00
7.031250000000000000e-01 1.000000000000000000e+00 2.537748322595234640e-08 8.032074570655822754e-01 3.212828874588012695e+00 6.425659179687500000e+00 -4.797444641590118408e-01
2.031250000000000000e-01 1.000000000000000000e+00 -2.537749210773654340e-08 5.956993103027343750e-01 2.382798194885253906e+00 4.765594959259033203e+00 8.056973814964294434e-01
8.281250000000000000e-01 1.000000000000000000e+00 -4.121081076391419629e-08 5.141027569770812988e-01 2.056410074234008789e+00 4.112821578979492188e+00 -2.087785243988037109e+00
3.281250000000000000e-01 1.000000000000000000e+00 4.121082142205523269e-08 8.577286601066589355e-01 3.430915594100952148e+00 6.861829757690429688e+00 1.548019170761108398e+00
5.781250000000000000e-01 1.000000000000000000e+00 7.710000460292576463e-08 9.700312614440917969e-01 3.880124568939208984e+00 7.760249614715576172e+00 1.003646135330200195e+00
7.812500000000000000e-02 1.000000000000000000e+00 -7.710000460292576463e-08 2.429801970720291138e-01 9.719213247299194336e-01 1.943841814994812012e+00 1.384029388427734375e-01
8.906250000000000000e-01 1.000000000000000000e+00 -6.757873194374042214e-08 3.368898034095764160e-01 1.347558498382568359e+00 2.695118188858032227e+00 -2.693216323852539062e+00
3.906250000000000000e-01 1.000000000000000000e+00 6.757871773288570694e-08 9.415440559387207031e-01 3.766176939010620117e+00 7.532352924346923828e+00 1.743427276611328125e+00
6.406250000000000000e-01 1.000000000000000000e+00 5.546042558535191347e-08 9.039893150329589844e-01 3.615956306457519531e+00 7.231914043426513672e+00 3.249008059501647949e-01
1.406250000000000000e-01 1.000000000000000000e+00 -5.546042203263823467e-08 4.275550842285156250e-01 1.710221171379089355e+00 3.420441150665283203e+00 4.234805107116699219e-01
7.656250000000000000e-01 1.000000000000000000e+00 -8.568956211263412115e-09 6.715588569641113281e-01 2.686234235763549805e+00 5.372470378875732422e+00 -1.317848920822143555e+00
2.656250000000000000e-01 1.000000000000000000e+00 8.568937559516598412e-09 7.409511804580688477e-01 2.963805913925170898e+00 5.927609920501708984e+00 1.208847403526306152e+00
5.156250000000000000e-01 1.000000000000000000e+00 8.700180842424742877e-08 9.987954497337341309e-01 3.995181798934936523e+00 7.990363597869873047e+00 1.486157059669494629e+00
1.562500000000000000e-02 1.000000000000000000e+00 -8.700180842424742877e-08 4.906767606735229492e-02 1.962708085775375366e-01 3.925414681434631348e-01 5.671739578247070312e-03
9.921875000000000000e-01 1.000000000000000000e+00 -8.731747414003621088e-08 2.454121038317680359e-02 9.816478937864303589e-02 1.963296532630920410e-01 -3.139227390289306641e+00
